[01/09 20:04:23]    DEBUG | Initial log file: logs/dr_dobrev.log (log.py:100)
[01/11 01:05:51]    DEBUG | - Total Successful Interactions:		OK (0/123) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Interactions:			OK (0/281) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Crashes:				OK (0/5) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Successful Scraped Users:		OK (0/50) (session_state.py:158)
[01/11 01:05:51]     INFO | Handle nikonikoramen  (interact_blogger_followers.py:85)
[01/11 01:05:51]     INFO | Interactions count: 76 (utils.py:575)
[01/11 01:05:51]     INFO | Chance of watching stories: 100% (utils.py:575)
[01/11 01:05:51]     INFO | Chance of liking: 95% (utils.py:575)
[01/11 01:05:51]     INFO | Chance of following: 90% (utils.py:575)
[01/11 01:05:51]     INFO | Chance of commenting: 0% (utils.py:575)
[01/11 01:05:51]     INFO | Chance of interacting: 80% (utils.py:575)
[01/11 01:05:51]     INFO | Chance of send PM: 0% (utils.py:575)
[01/11 01:05:51]    DEBUG | Navigate to SEARCH (views.py:137)
[01/11 01:05:53]    DEBUG | Single click in (313,1888). Surface: (216-432,1821-1920) (device_facade.py:471)
[01/11 01:05:54]    DEBUG | 1.62s sleep (utils.py:436)
[01/11 01:05:55]    DEBUG | Single click in (322,1900). Surface: (216-432,1821-1920) (device_facade.py:471)
[01/11 01:05:56]    DEBUG | 1.10s sleep (utils.py:436)
[01/11 01:05:57]     INFO | Navigate to nikonikoramen (views.py:396)
[01/11 01:05:57]    DEBUG | Pressing on searchbar. (views.py:399)
[01/11 01:05:57]    DEBUG | Single click in (658,143). Surface: (27-1035,74-158) (device_facade.py:471)
[01/11 01:05:57]    DEBUG | 1.59s sleep (utils.py:436)
[01/11 01:05:59]    DEBUG | Single click in (623,102). Surface: (126-1035,74-158) (device_facade.py:471)
[01/11 01:05:59]    DEBUG | 1.60s sleep (utils.py:436)
[01/11 01:06:01]    DEBUG | 0.65s sleep (utils.py:436)
[01/11 01:06:02]    DEBUG | Text typed in: 0.59s (device_facade.py:729)
[01/11 01:06:02]    DEBUG | 1.44s sleep (utils.py:436)
[01/11 01:06:04]    DEBUG | Single click in (375,402). Surface: (207-445,374-423) (device_facade.py:471)
[01/11 01:06:04]    DEBUG | 1.73s sleep (utils.py:436)
[01/11 01:06:06]     INFO | nikonikoramen is in top view. (views.py:412)
[01/11 01:06:06]     INFO | Open @nikonikoramen followers. (navigation.py:76)
[01/11 01:06:06]     INFO | Navigate to followers. (views.py:1749)
[01/11 01:06:06]    DEBUG | Single click in (601,287). Surface: (541-787,198-410) (device_facade.py:471)
[01/11 01:06:06]    DEBUG | 0.80s sleep (utils.py:436)
[01/11 01:06:08]     INFO | Iterate over visible followers. (handle_sources.py:718)
[01/11 01:06:10]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:06:10]     INFO | @japonskaryze: interact (handle_sources.py:767)
[01/11 01:06:11]    DEBUG | Single click in (343,498). Surface: (207-423,458-507) (device_facade.py:471)
[01/11 01:06:11]    DEBUG | 1.13s sleep (utils.py:436)
[01/11 01:06:12]    DEBUG | 3.24s sleep (utils.py:436)
[01/11 01:06:15]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:06:16]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:06:18]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:06:18]    DEBUG | Profile checked in 2.22s (interaction.py:111)
[01/11 01:06:18]     INFO | - Total Watched:				OK (0/120) (session_state.py:212)
[01/11 01:06:18]     INFO | - Total Likes:				OK (0/125) (session_state.py:177)
[01/11 01:06:18]     INFO | Scrolled down to see more posts. (views.py:1817)
[01/11 01:06:18]    DEBUG | Swipe from: (583,678) to (591,176). (device_facade.py:303)
[01/11 01:06:19]    DEBUG | 0.46s sleep (utils.py:436)
[01/11 01:06:20]     INFO | Likes count: 2 (utils.py:575)
[01/11 01:06:20]    DEBUG | filters.yml (or legacy filter.json) is not loaded! (filter.py:576)
[01/11 01:06:20]     INFO | There are 12 posts fully visible. Calculated in 0.68s (interaction.py:242)
[01/11 01:06:20]     INFO | Open post #1 (1 row, 1 column). (interaction.py:269)
[01/11 01:06:21]     INFO | It's a photo. (views.py:893)
[01/11 01:06:21]    DEBUG | Single click in (110,548). Surface: (0-358,291-649) (device_facade.py:471)
[01/11 01:06:21]    DEBUG | 1.19s sleep (utils.py:436)
[01/11 01:06:23]     INFO | Watching photo for 3.43s. (utils.py:575)
[01/11 01:06:27]     INFO | Liking post. (views.py:1195)
[01/11 01:06:27]    DEBUG | Double click in (741,650) with t=121ms. Surface: (0-1080,297-1107). (device_facade.py:533)
[01/11 01:06:27]    DEBUG | 2.02s sleep (utils.py:436)
[01/11 01:06:30]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:06:31]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:06:31]     INFO | Back to profile. (interaction.py:329)
[01/11 01:06:31]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:06:31]    DEBUG | 1.22s sleep (utils.py:436)
[01/11 01:06:33]     INFO | Open post #2 (3 row, 3 column). (interaction.py:269)
[01/11 01:06:33]     INFO | It's a carousel with 5 photo(s) and 0 video(s). (views.py:917)
[01/11 01:06:33]    DEBUG | Single click in (844,1095). Surface: (722-1080,1013-1371) (device_facade.py:471)
[01/11 01:06:34]    DEBUG | 2.24s sleep (utils.py:436)
[01/11 01:06:36]     INFO | Watching photos/videos in carousel. (interaction.py:543)
[01/11 01:06:37]     INFO | Watching photo for 3.22s. (utils.py:575)
[01/11 01:06:40]    DEBUG | Swipe from: (699,657) to (112,664). (device_facade.py:303)
[01/11 01:06:41]    DEBUG | 0.68s sleep (utils.py:436)
[01/11 01:06:42]     INFO | Watching photo for 3.43s. (utils.py:575)
[01/11 01:06:45]     INFO | Liking post. (views.py:1195)
[01/11 01:06:45]    DEBUG | Double click in (659,812) with t=57ms. Surface: (0-1080,297-1111). (device_facade.py:533)
[01/11 01:06:46]    DEBUG | 1.74s sleep (utils.py:436)
[01/11 01:06:48]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:06:49]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:06:49]     INFO | Back to profile. (interaction.py:329)
[01/11 01:06:49]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:06:49]    DEBUG | 2.41s sleep (utils.py:436)
[01/11 01:06:52]    DEBUG | - Total Followed:				OK (0/42) (session_state.py:200)
[01/11 01:06:52]    DEBUG | Swipe from: (528,960) to (505,1475). (device_facade.py:303)
[01/11 01:06:53]    DEBUG | 0.63s sleep (utils.py:436)
[01/11 01:06:54]    DEBUG | Single click in (213,558). Surface: (27-487,546-623) (device_facade.py:471)
[01/11 01:06:55]    DEBUG | 1.82s sleep (utils.py:436)
[01/11 01:06:56]     INFO | Followed @japonskaryze (interaction.py:905)
[01/11 01:06:56]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:06:58]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:06:58]    DEBUG | - Total Likes:				OK (2/125) (session_state.py:179)
[01/11 01:06:58]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:06:58]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:06:58]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:06:58]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:06:58]    DEBUG | - Total Interactions:			OK (1/281) (session_state.py:228)
[01/11 01:06:58]    DEBUG | - Total Successful Interactions:		OK (0/123) (session_state.py:221)
[01/11 01:06:58]     INFO | Session progress: 2 likes, 0 watched, 0 commented, 0 PM sent, 1 followed, 0 successful interaction(s) for nikonikoramen. (report.py:184)
[01/11 01:06:58]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:06:58]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:06:58]    DEBUG | 1.27s sleep (utils.py:436)
[01/11 01:06:59]     INFO | @triple_trouble_maker: interact (handle_sources.py:767)
[01/11 01:07:00]    DEBUG | Single click in (403,642). Surface: (207-536,620-669) (device_facade.py:471)
[01/11 01:07:00]    DEBUG | 1.18s sleep (utils.py:436)
[01/11 01:07:01]    DEBUG | 3.85s sleep (utils.py:436)
[01/11 01:07:05]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:07:05]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:07:07]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:07:07]    DEBUG | Profile checked in 2.02s (interaction.py:111)
[01/11 01:07:07]     INFO | Private account. (interaction.py:114)
[01/11 01:07:07]     INFO | follow_private_or_empty is disabled in filters. Skip. (interaction.py:145)
[01/11 01:07:07]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:07:07]    DEBUG | - Total Likes:				OK (2/125) (session_state.py:179)
[01/11 01:07:07]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:07:07]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:07:07]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:07:07]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:07:07]    DEBUG | - Total Interactions:			OK (2/281) (session_state.py:228)
[01/11 01:07:07]    DEBUG | - Total Successful Interactions:		OK (0/123) (session_state.py:221)
[01/11 01:07:07]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:07:07]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:07:07]    DEBUG | 0.44s sleep (utils.py:436)
[01/11 01:07:08]     INFO | @rssc191: interact (handle_sources.py:767)
[01/11 01:07:08]    DEBUG | Single click in (240,820). Surface: (207-337,782-831) (device_facade.py:471)
[01/11 01:07:08]    DEBUG | 0.90s sleep (utils.py:436)
[01/11 01:07:09]    DEBUG | 2.26s sleep (utils.py:436)
[01/11 01:07:12]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:07:12]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:07:14]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:07:14]    DEBUG | Profile checked in 1.99s (interaction.py:111)
[01/11 01:07:14]     INFO | Private account. (interaction.py:114)
[01/11 01:07:14]     INFO | follow_private_or_empty is disabled in filters. Skip. (interaction.py:145)
[01/11 01:07:14]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:07:14]    DEBUG | - Total Likes:				OK (2/125) (session_state.py:179)
[01/11 01:07:14]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:07:14]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:07:14]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:07:14]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:07:14]    DEBUG | - Total Interactions:			OK (3/281) (session_state.py:228)
[01/11 01:07:14]    DEBUG | - Total Successful Interactions:		OK (0/123) (session_state.py:221)
[01/11 01:07:14]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:07:14]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:07:14]    DEBUG | 1.87s sleep (utils.py:436)
[01/11 01:07:16]     INFO | @sukku_base: interact (handle_sources.py:767)
[01/11 01:07:16]    DEBUG | Single click in (368,970). Surface: (207-398,944-993) (device_facade.py:471)
[01/11 01:07:16]    DEBUG | 0.75s sleep (utils.py:436)
[01/11 01:07:17]    DEBUG | 2.27s sleep (utils.py:436)
[01/11 01:07:19]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:07:20]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:07:21]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:07:22]    DEBUG | Profile checked in 2.07s (interaction.py:111)
[01/11 01:07:22]     INFO | - Total Watched:				OK (0/120) (session_state.py:212)
[01/11 01:07:22]     INFO | - Total Likes:				OK (2/125) (session_state.py:177)
[01/11 01:07:22]     INFO | Scrolled down to see more posts. (views.py:1817)
[01/11 01:07:22]    DEBUG | Swipe from: (598,873) to (461,177). (device_facade.py:303)
[01/11 01:07:24]    DEBUG | 0.3s sleep (utils.py:436)
[01/11 01:07:24]     INFO | Likes count: 3 (utils.py:575)
[01/11 01:07:24]    DEBUG | filters.yml (or legacy filter.json) is not loaded! (filter.py:576)
[01/11 01:07:24]    DEBUG | This is a temporary fix, for avoid bot to crash we have removed the last picture form the list. (interaction.py:238)
[01/11 01:07:24]     INFO | There are 3 posts fully visible. Calculated in 0.51s (interaction.py:242)
[01/11 01:07:24]     INFO | Open post #1 (1 row, 1 column). (interaction.py:269)
[01/11 01:07:25]     INFO | It's a photo. (views.py:893)
[01/11 01:07:25]    DEBUG | Single click in (285,508). Surface: (0-358,299-657) (device_facade.py:471)
[01/11 01:07:25]    DEBUG | 0.82s sleep (utils.py:436)
[01/11 01:07:27]     INFO | Watching photo for 3.84s. (utils.py:575)
[01/11 01:07:31]     INFO | Liking post. (views.py:1195)
[01/11 01:07:31]    DEBUG | Double click in (567,742) with t=130ms. Surface: (0-1080,297-1377). (device_facade.py:533)
[01/11 01:07:31]    DEBUG | 2.09s sleep (utils.py:436)
[01/11 01:07:34]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:07:35]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:07:35]     INFO | Back to profile. (interaction.py:329)
[01/11 01:07:35]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:07:35]    DEBUG | 0.96s sleep (utils.py:436)
[01/11 01:07:36]     INFO | Open post #2 (1 row, 2 column). (interaction.py:269)
[01/11 01:07:37]     INFO | It's a photo. (views.py:893)
[01/11 01:07:37]    DEBUG | Single click in (483,366). Surface: (361-719,299-657) (device_facade.py:471)
[01/11 01:07:37]    DEBUG | 0.45s sleep (utils.py:436)
[01/11 01:07:38]     INFO | Watching photo for 3.81s. (utils.py:575)
[01/11 01:07:42]     INFO | Liking post. (views.py:1195)
[01/11 01:07:42]    DEBUG | Double click in (383,936) with t=93ms. Surface: (0-1080,297-1377). (device_facade.py:533)
[01/11 01:07:42]    DEBUG | 0.72s sleep (utils.py:436)
[01/11 01:07:44]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:07:45]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:07:45]     INFO | Back to profile. (interaction.py:329)
[01/11 01:07:45]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:07:45]    DEBUG | 1.55s sleep (utils.py:436)
[01/11 01:07:47]     INFO | Open post #3 (1 row, 3 column). (interaction.py:269)
[01/11 01:07:47]     INFO | It's a photo. (views.py:893)
[01/11 01:07:47]    DEBUG | Single click in (784,523). Surface: (722-1080,299-657) (device_facade.py:471)
[01/11 01:07:48]    DEBUG | 2.37s sleep (utils.py:436)
[01/11 01:07:51]     INFO | Watching photo for 3.29s. (utils.py:575)
[01/11 01:07:54]     INFO | Liking post. (views.py:1195)
[01/11 01:07:54]    DEBUG | Double click in (415,751) with t=109ms. Surface: (0-1080,297-1377). (device_facade.py:533)
[01/11 01:07:55]    DEBUG | 2.51s sleep (utils.py:436)
[01/11 01:07:58]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:07:59]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:07:59]     INFO | Back to profile. (interaction.py:329)
[01/11 01:07:59]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:07:59]    DEBUG | 1.66s sleep (utils.py:436)
[01/11 01:08:01]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:08:01]    DEBUG | - Total Likes:				OK (5/125) (session_state.py:179)
[01/11 01:08:01]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:08:01]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:08:01]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:08:01]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:08:01]    DEBUG | - Total Interactions:			OK (4/281) (session_state.py:228)
[01/11 01:08:01]    DEBUG | - Total Successful Interactions:		OK (1/123) (session_state.py:221)
[01/11 01:08:01]     INFO | Session progress: 5 likes, 0 watched, 0 commented, 0 PM sent, 1 followed, 1 successful interaction(s) for nikonikoramen. (report.py:184)
[01/11 01:08:01]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:08:01]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:08:01]    DEBUG | 1.96s sleep (utils.py:436)
[01/11 01:08:03]     INFO | @tadashimochizuki: interact (handle_sources.py:767)
[01/11 01:08:03]    DEBUG | Single click in (355,1142). Surface: (207-493,1106-1155) (device_facade.py:471)
[01/11 01:08:04]    DEBUG | 1.45s sleep (utils.py:436)
[01/11 01:08:05]    DEBUG | 2.11s sleep (utils.py:436)
[01/11 01:08:07]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:08:07]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:08:09]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:08:09]    DEBUG | Profile checked in 2.03s (interaction.py:111)
[01/11 01:08:09]     INFO | Private account. (interaction.py:114)
[01/11 01:08:09]     INFO | follow_private_or_empty is disabled in filters. Skip. (interaction.py:145)
[01/11 01:08:09]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:08:09]    DEBUG | - Total Likes:				OK (5/125) (session_state.py:179)
[01/11 01:08:09]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:08:09]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:08:09]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:08:09]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:08:09]    DEBUG | - Total Interactions:			OK (5/281) (session_state.py:228)
[01/11 01:08:09]    DEBUG | - Total Successful Interactions:		OK (1/123) (session_state.py:221)
[01/11 01:08:09]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:08:09]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:08:09]    DEBUG | 1.16s sleep (utils.py:436)
[01/11 01:08:11]     INFO | @dominic_ehrenberger: interact (handle_sources.py:767)
[01/11 01:08:11]    DEBUG | Single click in (289,1278). Surface: (207-547,1268-1317) (device_facade.py:471)
[01/11 01:08:11]    DEBUG | 1.50s sleep (utils.py:436)
[01/11 01:08:13]    DEBUG | 2.03s sleep (utils.py:436)
[01/11 01:08:15]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:08:15]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:08:17]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:08:17]    DEBUG | Profile checked in 1.97s (interaction.py:111)
[01/11 01:08:17]     INFO | Private account. (interaction.py:114)
[01/11 01:08:17]     INFO | follow_private_or_empty is disabled in filters. Skip. (interaction.py:145)
[01/11 01:08:17]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:08:17]    DEBUG | - Total Likes:				OK (5/125) (session_state.py:179)
[01/11 01:08:17]    DEBUG | - Total Followed:				OK (1/42) (session_state.py:200)
[01/11 01:08:17]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:214)
[01/11 01:08:17]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:193)
[01/11 01:08:17]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:186)
[01/11 01:08:17]    DEBUG | - Total Interactions:			OK (6/281) (session_state.py:228)
[01/11 01:08:17]    DEBUG | - Total Successful Interactions:		OK (1/123) (session_state.py:221)
[01/11 01:08:17]     INFO | Back to followers list (handle_sources.py:786)
[01/11 01:08:17]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:08:17]    DEBUG | 0.54s sleep (utils.py:436)
[01/11 01:08:18]     INFO | @littlelong_berlin: interact (handle_sources.py:767)
[01/11 01:08:18]    DEBUG | Single click in (287,1450). Surface: (207-453,1430-1479) (device_facade.py:471)
[01/11 01:08:18]    DEBUG | 0.77s sleep (utils.py:436)
[01/11 01:08:19]    DEBUG | 2.71s sleep (utils.py:436)
[01/11 01:08:22]    DEBUG | Checking profile.. (interaction.py:79)
[01/11 01:08:22]    DEBUG | Looking for mutual friends tab. (views.py:1553)
[01/11 01:08:23]    DEBUG | Found "… more" in bio - trying to expand (views.py:1699)
[01/11 01:08:23]    DEBUG | Single click in (906,689). Surface: (36-1044,519-713) (device_facade.py:471)
[01/11 01:08:24]    DEBUG | 1.90s sleep (utils.py:436)
[01/11 01:08:27]    DEBUG | filters.yml not loaded! (filter.py:256)
[01/11 01:08:27]    DEBUG | Profile checked in 4.74s (interaction.py:111)
[01/11 01:08:27]     INFO | - Total Watched:				OK (0/120) (session_state.py:212)
[01/11 01:08:27]     INFO | - Total Likes:				OK (5/125) (session_state.py:177)
[01/11 01:08:27]     INFO | Scrolled down to see more posts. (views.py:1817)
[01/11 01:08:27]    DEBUG | Swipe from: (565,1109) to (531,179). (device_facade.py:303)
[01/11 01:08:29]    DEBUG | 0.46s sleep (utils.py:436)
[01/11 01:08:29]     INFO | Likes count: 3 (utils.py:575)
[01/11 01:08:29]    DEBUG | filters.yml (or legacy filter.json) is not loaded! (filter.py:576)
[01/11 01:08:30]    DEBUG | This is a temporary fix, for avoid bot to crash we have removed the last picture form the list. (interaction.py:238)
[01/11 01:08:30]     INFO | There are 9 posts fully visible. Calculated in 0.58s (interaction.py:242)
[01/11 01:08:30]     INFO | Open post #1 (1 row, 3 column). (interaction.py:269)
[01/11 01:08:30]     INFO | It's a Reel. (views.py:902)
[01/11 01:08:30]    DEBUG | Single click in (881,494). Surface: (722-1080,291-649) (device_facade.py:471)
[01/11 01:08:30]    DEBUG | 1.38s sleep (utils.py:436)
[01/11 01:08:33]    DEBUG | Pressing on play button. (views.py:1225)
[01/11 01:08:33]    DEBUG | Single click in (573,853). Surface: (477-603,822-948) (device_facade.py:471)
[01/11 01:08:33]    DEBUG | 2.32s sleep (utils.py:436)
[01/11 01:08:35]     INFO | Going in full screen. (views.py:1241)
[01/11 01:08:35]    DEBUG | Single click in (847,1132). Surface: (0-1080,180-1591) (device_facade.py:471)
[01/11 01:08:36]    DEBUG | 1.39s sleep (utils.py:436)
[01/11 01:08:37]  WARNING | Fail to like post. Let's continue... (interaction.py:299)
[01/11 01:08:37]     INFO | Could not like media. Posts count: 10. (interaction.py:326)
[01/11 01:08:37]     INFO | Back to profile. (interaction.py:329)
[01/11 01:08:37]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:08:38]    DEBUG | 1.74s sleep (utils.py:436)
[01/11 01:08:39]     INFO | Open post #2 (2 row, 1 column). (interaction.py:269)
[01/11 01:08:40]     INFO | It's a photo. (views.py:893)
[01/11 01:08:40]    DEBUG | Single click in (292,802). Surface: (0-358,652-1010) (device_facade.py:471)
[01/11 01:08:40]    DEBUG | 1.89s sleep (utils.py:436)
[01/11 01:08:43]     INFO | Watching photo for 3.84s. (utils.py:575)
[01/11 01:08:47]     INFO | Liking post. (views.py:1195)
[01/11 01:08:47]    DEBUG | Double click in (580,1038) with t=54ms. Surface: (0-1080,297-1646). (device_facade.py:533)
[01/11 01:08:47]    DEBUG | 1.89s sleep (utils.py:436)
[01/11 01:08:49]    DEBUG | Checking for block... (views.py:2073)
[01/11 01:08:51]    DEBUG | Like succeed. (interaction.py:403)
[01/11 01:08:51]     INFO | Back to profile. (interaction.py:329)
[01/11 01:08:51]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:08:51]    DEBUG | 2.36s sleep (utils.py:436)
[01/11 01:08:53]     INFO | Open post #3 (2 row, 2 column). (interaction.py:269)
[01/11 01:08:54]     INFO | It's a photo. (views.py:893)
[01/11 01:08:54]    DEBUG | Single click in (529,815). Surface: (361-719,652-1010) (device_facade.py:471)
[01/11 01:08:54]    DEBUG | 1.95s sleep (utils.py:436)
[01/11 01:09:05]     INFO | CTRL-C detected . . . (decorators.py:35)
[01/11 01:09:05]     INFO | -------- PAUSED: 01:09:05 -------- (decorators.py:39)
[01/11 01:09:05]     INFO | NOTE: This is a rudimentary pause. It will restart the action, while retaining session data. (decorators.py:43)
[01/11 01:09:05]     INFO | Press RETURN to resume or CTRL-C again to Quit:  (decorators.py:47)
[01/11 01:09:15]     INFO | Close Instagram app. (utils.py:302)
[01/11 01:09:15]    DEBUG | 5.0s sleep (utils.py:436)
[01/11 01:09:20]    DEBUG | Back to default keyboard! (utils.py:426)
[01/11 01:09:21]     INFO | Kill atx agent. (utils.py:420)
[01/11 01:09:21]     INFO | -------- FINISH: 01:09:21 -------- (utils.py:517)
[01/11 01:09:21]     INFO |  (report.py:73)
[01/11 01:09:21]     INFO | TOTAL (report.py:77)
[01/11 01:09:21]     INFO | Completed sessions: 0 (report.py:83)
[01/11 01:09:21]     INFO | Total duration: 0:08:56 (report.py:92)
[01/11 01:09:21]     INFO | Total interactions: (6) 6 for nikonikoramen (report.py:133)
[01/11 01:09:21]     INFO | Successful interactions: (1) 1 for nikonikoramen (report.py:137)
[01/11 01:09:21]     INFO | Total followed: (1) 1 for nikonikoramen (report.py:141)
[01/11 01:09:21]     INFO | Total likes: 6 (report.py:146)
[01/11 01:09:21]     INFO | Total comments: 0 (report.py:151)
[01/11 01:09:21]     INFO | Total PM sent: 0 (report.py:156)
[01/11 01:09:21]     INFO | Total watched: 0 (report.py:161)
[01/11 01:09:21]     INFO | Total unfollowed: 0 (report.py:166)
[01/11 01:09:21]     INFO | This bot is backed with love by me for free. If you like using it, consider donating to help keep me motivated: https://www.buymeacoffee.com/mastrolube (utils.py:88)
